plate,longitude,latitude,time,status
4,114.051781,22.531116,2016-07-05 00:21:26,0
0,114.04438,22.597467,2016-07-05 00:21:35,0
4,114.05266599999999,22.531267,2016-07-05 00:21:41,0
3,113.940468,22.551666,2016-07-05 00:17:23,0
3,113.940468,22.551666,2016-07-05 00:17:33,0
3,113.940453,22.551582,2016-07-05 00:17:55,0
3,113.940453,22.551582,2016-07-05 00:18:05,0
3,113.940453,22.551582,2016-07-05 00:18:28,0
3,113.940453,22.551582,2016-07-05 00:18:35,0
3,113.940453,22.551582,2016-07-05 00:18:58,0
3,113.940453,22.551582,2016-07-05 00:19:07,0
3,113.940453,22.551582,2016-07-05 00:19:30,0
3,113.940453,22.551582,2016-07-05 00:19:40,0
3,113.940453,22.551582,2016-07-05 00:20:03,0
3,113.940453,22.551582,2016-07-05 00:20:10,0
3,113.94003300000001,22.5511,2016-07-05 00:20:33,0
3,113.94003300000001,22.5511,2016-07-05 00:20:42,0
3,113.94003300000001,22.5511,2016-07-05 00:21:05,0
3,113.94003300000001,22.5511,2016-07-05 00:21:14,0
3,113.94003300000001,22.5511,2016-07-05 00:21:28,1
3,113.940201,22.549882999999998,2016-07-05 00:21:45,1
0,114.04438,22.597467,2016-07-05 00:21:45,0
0,114.04438,22.597467,2016-07-05 00:21:54,0
4,114.054382,22.531334,2016-07-05 00:21:56,0
0,114.04438,22.597467,2016-07-05 00:22:05,0
4,114.056,22.531366000000002,2016-07-05 00:22:11,0
0,114.04454799999999,22.59725,2016-07-05 00:22:15,0
3,113.940468,22.551666,2016-07-05 00:17:23,0
3,113.940468,22.551666,2016-07-05 00:17:33,0
3,113.940453,22.551582,2016-07-05 00:17:55,0
3,113.940453,22.551582,2016-07-05 00:18:05,0
3,113.940453,22.551582,2016-07-05 00:18:28,0
3,113.940453,22.551582,2016-07-05 00:18:35,0
3,113.940453,22.551582,2016-07-05 00:18:58,0
3,113.940453,22.551582,2016-07-05 00:19:07,0
3,113.940453,22.551582,2016-07-05 00:19:30,0
3,113.940453,22.551582,2016-07-05 00:19:40,0
3,113.940453,22.551582,2016-07-05 00:20:03,0
3,113.940453,22.551582,2016-07-05 00:20:10,0
3,113.94003300000001,22.5511,2016-07-05 00:20:33,0
3,113.94003300000001,22.5511,2016-07-05 00:20:42,0
3,113.94003300000001,22.5511,2016-07-05 00:21:05,0
3,113.94003300000001,22.5511,2016-07-05 00:21:14,0
3,113.94003300000001,22.5511,2016-07-05 00:21:28,1
3,113.940201,22.549882999999998,2016-07-05 00:21:45,1
3,113.940147,22.549784,2016-07-05 00:22:08,1
3,113.940147,22.549784,2016-07-05 00:22:17,1
0,114.044899,22.597033,2016-07-05 00:22:25,0
1,114.139969,22.57835,2016-07-05 00:22:26,1
4,114.057503,22.531349,2016-07-05 00:22:26,0
1,114.139664,22.577633,2016-07-05 00:22:33,1
0,114.045464,22.596416,2016-07-05 00:22:35,0
4,114.05946399999999,22.531366000000002,2016-07-05 00:22:41,0
0,114.046249,22.595716,2016-07-05 00:22:45,0
1,114.139099,22.576366,2016-07-05 00:22:46,1
1,114.13903,22.576067000000002,2016-07-05 00:22:54,1
0,114.04693600000002,22.594683,2016-07-05 00:22:55,0
4,114.061447,22.53145,2016-07-05 00:22:56,0
1,114.13883200000001,22.575518,2016-07-05 00:23:02,1
0,114.047531,22.593633999999998,2016-07-05 00:23:05,0
4,114.063736,22.5315,2016-07-05 00:23:11,0
1,114.13843500000002,22.574382999999997,2016-07-05 00:23:14,1
3,113.940468,22.551666,2016-07-05 00:17:23,0
3,113.940468,22.551666,2016-07-05 00:17:33,0
3,113.940453,22.551582,2016-07-05 00:17:55,0
3,113.940453,22.551582,2016-07-05 00:18:05,0
3,113.940453,22.551582,2016-07-05 00:18:28,0
3,113.940453,22.551582,2016-07-05 00:18:35,0
3,113.940453,22.551582,2016-07-05 00:18:58,0
3,113.940453,22.551582,2016-07-05 00:19:07,0
3,113.940453,22.551582,2016-07-05 00:19:30,0
3,113.940453,22.551582,2016-07-05 00:19:40,0
3,113.940453,22.551582,2016-07-05 00:20:03,0
3,113.940453,22.551582,2016-07-05 00:20:10,0
3,113.94003300000001,22.5511,2016-07-05 00:20:33,0
3,113.94003300000001,22.5511,2016-07-05 00:20:42,0
3,113.94003300000001,22.5511,2016-07-05 00:21:05,0
3,113.94003300000001,22.5511,2016-07-05 00:21:14,0
3,113.94003300000001,22.5511,2016-07-05 00:21:28,1
3,113.940201,22.549882999999998,2016-07-05 00:21:45,1
3,113.940147,22.549784,2016-07-05 00:22:08,1
3,113.940147,22.549784,2016-07-05 00:22:17,1
3,113.940247,22.551648999999998,2016-07-05 00:22:40,1
0,114.048882,22.59115,2016-07-05 00:23:25,0
4,114.06581899999999,22.531549,2016-07-05 00:23:26,0
1,114.13791699999999,22.5728,2016-07-05 00:23:28,1
0,114.04973600000001,22.589933,2016-07-05 00:23:35,0
1,114.13758100000001,22.571517999999998,2016-07-05 00:23:41,1
4,114.06808500000001,22.531651,2016-07-05 00:23:41,0
1,114.13791699999999,22.570017,2016-07-05 00:23:54,1
3,113.94146699999999,22.554882,2016-07-05 00:23:44,1
3,113.94326799999999,22.554733,2016-07-05 00:23:55,1
4,114.07083100000001,22.531682999999997,2016-07-05 00:23:56,0
4,114.073448,22.53175,2016-07-05 00:24:11,0
3,113.94686899999999,22.555166,2016-07-05 00:24:16,1
4,114.075951,22.531799,2016-07-05 00:24:26,0
3,113.94973,22.555866,2016-07-05 00:24:36,1
0,114.05439799999999,22.581568,2016-07-05 00:24:35,0
1,114.13791699999999,22.569767000000002,2016-07-05 00:24:07,1
1,114.137901,22.569717,2016-07-05 00:24:15,1
1,114.13788600000001,22.569717,2016-07-05 00:24:17,1
1,114.13787099999999,22.5697,2016-07-05 00:24:23,1
1,114.137833,22.5697,2016-07-05 00:24:31,1
1,114.137817,22.569682999999998,2016-07-05 00:24:33,1
1,114.13776399999999,22.569651,2016-07-05 00:24:44,1
0,114.05536699999999,22.579884,2016-07-05 00:24:45,0
4,114.07773600000002,22.532383,2016-07-05 00:24:41,0
3,113.953049,22.556032000000002,2016-07-05 00:24:56,1
4,114.078453,22.533867,2016-07-05 00:24:56,0
0,114.05646499999999,22.578699,2016-07-05 00:24:55,0
1,114.13780200000001,22.569517,2016-07-05 00:24:57,1
1,114.137749,22.568832,2016-07-05 00:25:05,1
0,114.05793,22.578251,2016-07-05 00:25:05,0
2,114.00853000000001,22.648518,2016-07-05 00:25:11,0
4,114.079369,22.535418,2016-07-05 00:25:11,0
0,114.05916599999999,22.577932,2016-07-05 00:25:15,0
3,113.95461999999999,22.555401,2016-07-05 00:25:16,1
1,114.136948,22.567667,2016-07-05 00:25:18,1
0,114.06015,22.577032,2016-07-05 00:25:25,0
4,114.08017,22.536266,2016-07-05 00:25:26,0
1,114.13649699999999,22.5669,2016-07-05 00:25:31,1
0,114.060616,22.575649,2016-07-05 00:25:35,0
3,113.95313300000001,22.555599,2016-07-05 00:25:36,1
4,114.08186299999998,22.5371,2016-07-05 00:25:41,0
1,114.137398,22.565718,2016-07-05 00:25:44,1
0,114.060951,22.573982,2016-07-05 00:25:45,0
0,114.06123400000001,22.57255,2016-07-05 00:25:55,0
3,113.953049,22.557533,2016-07-05 00:25:56,1
1,114.13803100000001,22.564867,2016-07-05 00:25:57,1
4,114.083946,22.537132,2016-07-05 00:25:56,0
0,114.061447,22.571432,2016-07-05 00:26:05,0
1,114.13851899999999,22.56435,2016-07-05 00:26:10,1
4,114.08586899999999,22.537201,2016-07-05 00:26:11,0
0,114.061249,22.571182,2016-07-05 00:26:15,0
3,113.95295,22.559732,2016-07-05 00:26:16,1
1,114.13851899999999,22.564318,2016-07-05 00:26:23,1
0,114.06028,22.57115,2016-07-05 00:26:25,0
4,114.08813500000001,22.537283,2016-07-05 00:26:26,0
0,114.05938,22.57115,2016-07-05 00:26:35,0
3,113.953018,22.56275,2016-07-05 00:26:36,1
1,114.139252,22.563784,2016-07-05 00:26:36,1
0,114.058853,22.5711,2016-07-05 00:26:45,0
1,114.14018200000001,22.56275,2016-07-05 00:26:49,1
4,114.090599,22.537701000000002,2016-07-05 00:26:41,0
0,114.058815,22.5711,2016-07-05 00:26:55,0
3,113.954132,22.564034,2016-07-05 00:26:56,1
4,114.09301799999999,22.537884,2016-07-05 00:26:56,0
1,114.14074699999999,22.561001,2016-07-05 00:27:02,1
0,114.058815,22.5711,2016-07-05 00:27:05,0
0,114.058815,22.5711,2016-07-05 00:27:15,0
3,113.957214,22.563582999999998,2016-07-05 00:27:16,1
4,114.095398,22.537916,2016-07-05 00:27:11,0
1,114.140083,22.558398999999998,2016-07-05 00:27:18,1
0,114.058815,22.5711,2016-07-05 00:27:25,0
4,114.097771,22.537968,2016-07-05 00:27:26,0
0,114.05846399999999,22.570868,2016-07-05 00:27:35,0
1,114.139381,22.555201,2016-07-05 00:27:36,1
3,113.96133400000001,22.563267,2016-07-05 00:27:36,1
4,114.099632,22.537916,2016-07-05 00:27:41,0
1,114.138802,22.553717000000002,2016-07-05 00:27:44,1
0,114.058479,22.570133,2016-07-05 00:27:45,0
3,113.965019,22.565018,2016-07-05 00:27:56,1
4,114.100952,22.537817,2016-07-05 00:27:56,0
1,114.137451,22.551617,2016-07-05 00:27:57,1
1,114.13598600000002,22.54945,2016-07-05 00:28:10,1
4,114.10238600000001,22.537933,2016-07-05 00:28:11,0
3,113.96672099999999,22.568666,2016-07-05 00:28:16,1
2,114.00846899999999,22.648382,2016-07-05 00:28:16,0
1,114.13517,22.548082,2016-07-05 00:28:18,1
0,114.05828100000001,22.569017000000002,2016-07-05 00:28:05,0
0,114.05733500000001,22.568501,2016-07-05 00:28:15,0
0,114.05653400000001,22.5681,2016-07-05 00:28:25,0
2,114.00843,22.648367,2016-07-05 00:28:26,0
4,114.10328700000001,22.538017,2016-07-05 00:28:26,0
0,114.056053,22.567932,2016-07-05 00:28:35,0
3,113.966652,22.572866,2016-07-05 00:28:36,1
2,114.00798,22.6486,2016-07-05 00:28:39,0
4,114.104469,22.537434,2016-07-05 00:28:41,0
0,114.055702,22.567733999999998,2016-07-05 00:28:45,0
1,114.13228600000001,22.545601,2016-07-05 00:28:39,1
1,114.130753,22.544767,2016-07-05 00:28:47,1
2,114.007248,22.649668,2016-07-05 00:28:52,0
0,114.05498500000002,22.56735,2016-07-05 00:28:55,0
3,113.96661399999999,22.57365,2016-07-05 00:28:56,1
4,114.105698,22.536983,2016-07-05 00:28:56,0
1,114.12812,22.543383,2016-07-05 00:29:00,1
2,114.006569,22.650551,2016-07-05 00:29:05,0
0,114.05413100000001,22.567167,2016-07-05 00:29:05,0
4,114.10613300000001,22.536832999999998,2016-07-05 00:29:11,0
1,114.126053,22.542433,2016-07-05 00:29:12,1
0,114.053101,22.567133,2016-07-05 00:29:15,0
3,113.967171,22.5811,2016-07-05 00:29:16,1
2,114.00605,22.651251000000002,2016-07-05 00:29:17,0
0,114.052231,22.5672,2016-07-05 00:29:25,0
1,114.12361899999999,22.540833,2016-07-05 00:29:26,1
4,114.10613300000001,22.536832999999998,2016-07-05 00:29:26,0
2,114.00543200000001,22.6521,2016-07-05 00:29:31,0
3,113.96956599999999,22.58445,2016-07-05 00:29:36,1
0,114.051468,22.567249,2016-07-05 00:29:35,0
1,114.12163500000001,22.539534,2016-07-05 00:29:38,1
4,114.106171,22.536568,2016-07-05 00:29:41,0
2,114.004814,22.652932999999997,2016-07-05 00:29:44,0
0,114.05088,22.567217000000003,2016-07-05 00:29:45,0
0,114.050453,22.567217000000003,2016-07-05 00:29:55,0
3,113.97377,22.586117,2016-07-05 00:29:56,1
4,114.106453,22.536367000000002,2016-07-05 00:29:56,0
2,114.00430300000001,22.653534,2016-07-05 00:29:57,0
1,114.11908000000001,22.539534,2016-07-05 00:30:00,1
1,114.11889599999999,22.539749,2016-07-05 00:30:02,1
0,114.04985,22.567232,2016-07-05 00:30:05,0
1,114.118385,22.539949,2016-07-05 00:30:08,1
2,114.003731,22.654132999999998,2016-07-05 00:30:10,0
4,114.107033,22.536317999999998,2016-07-05 00:30:11,0
0,114.049484,22.567217000000003,2016-07-05 00:30:15,0
3,113.978218,22.586166,2016-07-05 00:30:16,1
1,114.11663100000001,22.539433,2016-07-05 00:30:21,1
2,114.003418,22.654266,2016-07-05 00:30:22,0
0,114.04928600000001,22.567217000000003,2016-07-05 00:30:25,0
4,114.10783400000001,22.536483999999998,2016-07-05 00:30:26,0
1,114.113602,22.538616,2016-07-05 00:30:34,1
0,114.04892,22.567249,2016-07-05 00:30:35,0
3,113.98253600000001,22.585933999999998,2016-07-05 00:30:36,1
2,114.003914,22.653548999999998,2016-07-05 00:30:36,0
4,114.108635,22.536949,2016-07-05 00:30:41,0
0,114.048584,22.567249,2016-07-05 00:30:45,0
1,114.110947,22.53805,2016-07-05 00:30:47,1
2,114.00451699999999,22.652918,2016-07-05 00:30:49,0
0,114.047729,22.567383,2016-07-05 00:30:55,0
3,113.98677099999999,22.5865,2016-07-05 00:30:56,1
4,114.1092,22.537451,2016-07-05 00:30:56,0
1,114.107933,22.537416,2016-07-05 00:31:00,1
2,114.005081,22.652082,2016-07-05 00:31:02,0
0,114.047302,22.567417000000003,2016-07-05 00:31:05,0
4,114.11071799999999,22.537666,2016-07-05 00:31:11,0
1,114.105865,22.537232999999997,2016-07-05 00:31:13,1
2,114.00558500000001,22.65135,2016-07-05 00:31:15,0
0,114.047302,22.567417000000003,2016-07-05 00:31:15,0
3,113.990646,22.587099,2016-07-05 00:31:16,1
1,114.104881,22.537682999999998,2016-07-05 00:31:21,1
2,114.005867,22.650949,2016-07-05 00:31:22,0
0,114.047302,22.567417000000003,2016-07-05 00:31:25,0
4,114.11103100000001,22.53635,2016-07-05 00:31:26,0
0,114.047302,22.567417000000003,2016-07-05 00:31:35,0
3,113.994553,22.588516000000002,2016-07-05 00:31:36,1
2,114.006432,22.650183,2016-07-05 00:31:36,0
4,114.111153,22.535618,2016-07-05 00:31:41,0
0,114.047302,22.567417000000003,2016-07-05 00:31:45,0
2,114.00695,22.649433,2016-07-05 00:31:49,0
0,114.047302,22.567417000000003,2016-07-05 00:31:55,0
3,113.998337,22.590099,2016-07-05 00:31:56,1
4,114.111153,22.535618,2016-07-05 00:31:56,0
2,114.007446,22.648617,2016-07-05 00:32:02,0
0,114.047302,22.567417000000003,2016-07-05 00:32:05,0
4,114.111153,22.535618,2016-07-05 00:32:11,0
2,114.00776699999999,22.648083,2016-07-05 00:32:15,0
