plate,longitude,latitude,time,status
1,114.13382,22.559851000000002,2016-07-06 00:11:29,1
3,114.09983100000001,22.543582999999998,2016-07-06 00:11:36,1
2,114.023003,22.628717,2016-07-06 00:11:32,1
2,114.02288100000001,22.628982999999998,2016-07-06 00:11:33,1
0,114.08733400000001,22.54925,2016-07-06 00:11:39,0
1,114.134666,22.55905,2016-07-06 00:11:41,1
2,114.02251399999999,22.629766,2016-07-06 00:11:40,1
4,114.140251,22.554733,2016-07-06 00:11:45,0
1,114.134933,22.55875,2016-07-06 00:11:54,1
0,114.085953,22.5492,2016-07-06 00:11:59,0
4,114.14045,22.554882,2016-07-06 00:12:00,0
3,114.097801,22.543501000000003,2016-07-06 00:11:56,1
2,114.02220200000001,22.630449,2016-07-06 00:12:06,1
1,114.135429,22.559217,2016-07-06 00:12:07,1
0,114.08511399999999,22.5492,2016-07-06 00:12:09,0
1,114.135902,22.559798999999998,2016-07-06 00:12:15,1
4,114.141098,22.5553,2016-07-06 00:12:15,0
3,114.09463500000001,22.543417,2016-07-06 00:12:16,1
2,114.02216299999999,22.630466000000002,2016-07-06 00:12:19,1
0,114.08445,22.549167999999998,2016-07-06 00:12:19,0
2,114.02216299999999,22.630466000000002,2016-07-06 00:12:27,1
0,114.08436599999999,22.54915,2016-07-06 00:12:29,0
4,114.142303,22.5555,2016-07-06 00:12:30,0
3,114.093399,22.543417,2016-07-06 00:12:36,1
1,114.13683300000001,22.56065,2016-07-06 00:12:36,1
0,114.08436599999999,22.54915,2016-07-06 00:12:39,0
2,114.02220200000001,22.630501000000002,2016-07-06 00:12:40,1
1,114.13713100000001,22.560534,2016-07-06 00:12:41,1
4,114.14381399999999,22.555317000000002,2016-07-06 00:12:45,0
0,114.08421299999999,22.548983,2016-07-06 00:12:49,0
1,114.13866399999999,22.559834,2016-07-06 00:12:54,1
2,114.02213300000001,22.630568,2016-07-06 00:12:52,1
3,114.090584,22.543318,2016-07-06 00:12:56,1
0,114.084198,22.548616,2016-07-06 00:12:59,0
4,114.1437,22.554068,2016-07-06 00:13:00,0
2,114.021751,22.631033,2016-07-06 00:13:01,1
1,114.139252,22.55965,2016-07-06 00:13:07,0
0,114.084152,22.548267000000003,2016-07-06 00:13:09,0
3,114.087318,22.543167,2016-07-06 00:13:16,1
4,114.14348600000001,22.552799,2016-07-06 00:13:15,0
1,114.13933600000001,22.559632999999998,2016-07-06 00:13:20,0
0,114.08411399999999,22.547832,2016-07-06 00:13:19,0
4,114.144066,22.552383,2016-07-06 00:13:30,0
0,114.08403,22.547251,2016-07-06 00:13:29,0
2,114.020821,22.632116,2016-07-06 00:13:14,1
2,114.02005,22.632851000000002,2016-07-06 00:13:22,1
2,114.01986699999999,22.633017000000002,2016-07-06 00:13:23,1
2,114.019348,22.633432,2016-07-06 00:13:30,1
1,114.13960300000001,22.5595,2016-07-06 00:13:33,0
3,114.08341999999999,22.543083,2016-07-06 00:13:36,1
2,114.01941699999999,22.633932,2016-07-06 00:13:37,1
0,114.08429699999999,22.547016,2016-07-06 00:13:39,0
1,114.14001499999999,22.558933,2016-07-06 00:13:46,0
0,114.08506799999999,22.547033,2016-07-06 00:13:49,0
4,114.144768,22.55175,2016-07-06 00:13:45,0
2,114.020302,22.635433,2016-07-06 00:13:51,1
3,114.08193200000001,22.54315,2016-07-06 00:13:56,1
0,114.08591499999999,22.54705,2016-07-06 00:13:59,0
4,114.144852,22.550734,2016-07-06 00:14:00,0
0,114.086647,22.547082999999997,2016-07-06 00:14:09,0
2,114.020752,22.636833,2016-07-06 00:14:12,1
1,114.13851899999999,22.556917000000002,2016-07-06 00:14:08,0
1,114.13755,22.556632999999998,2016-07-06 00:14:15,0
4,114.14486699999999,22.55065,2016-07-06 00:14:15,0
3,114.08193200000001,22.54315,2016-07-06 00:14:16,1
0,114.08733400000001,22.547117,2016-07-06 00:14:19,0
2,114.02078200000001,22.636801000000002,2016-07-06 00:14:25,1
1,114.13611599999999,22.557516,2016-07-06 00:14:28,0
0,114.087753,22.547132,2016-07-06 00:14:29,0
4,114.14378400000001,22.550449,2016-07-06 00:14:30,0
3,114.07946799999999,22.543132999999997,2016-07-06 00:14:36,1
2,114.02073700000001,22.636801000000002,2016-07-06 00:14:37,1
0,114.088181,22.5471,2016-07-06 00:14:39,0
4,114.14351699999999,22.550449,2016-07-06 00:14:45,0
2,114.02071399999998,22.636801000000002,2016-07-06 00:14:46,1
0,114.08908100000001,22.547167,2016-07-06 00:14:49,0
3,114.076553,22.542999,2016-07-06 00:14:56,1
2,114.020752,22.636801000000002,2016-07-06 00:14:59,1
4,114.14302099999999,22.55035,2016-07-06 00:15:00,0
0,114.09071399999999,22.54715,2016-07-06 00:15:09,0
2,114.02073700000001,22.636766,2016-07-06 00:15:12,1
0,114.09101899999999,22.546882999999998,2016-07-06 00:15:19,0
1,114.135117,22.558483,2016-07-06 00:14:49,0
1,114.135117,22.558483,2016-07-06 00:14:50,0
2,114.02085100000001,22.636999,2016-07-06 00:15:25,1
1,114.135033,22.5585,2016-07-06 00:14:57,0
1,114.134621,22.558232999999998,2016-07-06 00:15:05,0
1,114.13453700000001,22.5581,2016-07-06 00:15:06,0
1,114.134247,22.557734,2016-07-06 00:15:18,0
4,114.141701,22.55015,2016-07-06 00:15:15,0
1,114.13418600000001,22.557568,2016-07-06 00:15:26,0
4,114.14091499999999,22.550034,2016-07-06 00:15:30,0
0,114.091118,22.546101,2016-07-06 00:15:29,0
2,114.02096599999999,22.637367,2016-07-06 00:15:32,1
1,114.134201,22.557449,2016-07-06 00:15:39,0
0,114.091103,22.545616,2016-07-06 00:15:39,0
4,114.140152,22.549967000000002,2016-07-06 00:15:45,0
2,114.021248,22.638317,2016-07-06 00:15:46,1
0,114.091103,22.545601,2016-07-06 00:15:49,0
3,114.073753,22.54295,2016-07-06 00:15:16,1
3,114.070633,22.5431,2016-07-06 00:15:36,1
2,114.02141599999999,22.638901,2016-07-06 00:15:59,1
3,114.068382,22.543682,2016-07-06 00:15:56,1
1,114.135048,22.558317000000002,2016-07-06 00:16:00,1
0,114.091103,22.545601,2016-07-06 00:15:59,0
4,114.13883200000001,22.54985,2016-07-06 00:16:00,0
0,114.091103,22.545601,2016-07-06 00:16:09,0
1,114.13541399999998,22.559032000000002,2016-07-06 00:16:13,1
4,114.13726799999999,22.549767000000003,2016-07-06 00:16:15,0
3,114.067551,22.542282,2016-07-06 00:16:16,1
0,114.09116399999999,22.545583999999998,2016-07-06 00:16:19,0
0,114.091148,22.544933,2016-07-06 00:16:29,0
4,114.13713100000001,22.550698999999998,2016-07-06 00:16:30,0
3,114.067986,22.539267000000002,2016-07-06 00:16:36,1
0,114.09116399999999,22.543867000000002,2016-07-06 00:16:39,0
4,114.13822900000001,22.552134,2016-07-06 00:16:45,0
0,114.091187,22.542801,2016-07-06 00:16:49,0
3,114.066948,22.538732999999997,2016-07-06 00:16:56,1
4,114.138901,22.553117999999998,2016-07-06 00:17:00,0
2,114.021431,22.638866,2016-07-06 00:16:20,1
2,114.021446,22.638866,2016-07-06 00:16:21,1
2,114.021469,22.638849,2016-07-06 00:16:27,1
2,114.02148400000002,22.638849,2016-07-06 00:16:36,1
2,114.02148400000002,22.638849,2016-07-06 00:16:37,1
2,114.021446,22.638866,2016-07-06 00:16:49,1
1,114.137299,22.561701,2016-07-06 00:16:42,1
1,114.13756599999999,22.562332,2016-07-06 00:16:50,1
1,114.13755,22.562433,2016-07-06 00:16:52,1
2,114.021446,22.638866,2016-07-06 00:16:57,1
2,114.021446,22.638866,2016-07-06 00:16:58,1
1,114.13708500000001,22.562983,2016-07-06 00:17:03,1
0,114.09127,22.5413,2016-07-06 00:17:09,0
2,114.02148400000002,22.639084,2016-07-06 00:17:05,1
1,114.13656599999999,22.563534,2016-07-06 00:17:11,1
4,114.13926699999999,22.553883,2016-07-06 00:17:15,0
3,114.065781,22.53825,2016-07-06 00:17:16,1
2,114.021751,22.639917,2016-07-06 00:17:17,1
0,114.091652,22.540667000000003,2016-07-06 00:17:19,0
1,114.136017,22.564083,2016-07-06 00:17:24,0
0,114.091499,22.540333,2016-07-06 00:17:29,0
4,114.14003000000001,22.554617,2016-07-06 00:17:30,0
2,114.022034,22.640766,2016-07-06 00:17:31,1
3,114.06428500000001,22.537717999999998,2016-07-06 00:17:36,1
1,114.136086,22.564167,2016-07-06 00:17:37,0
0,114.09153,22.540333,2016-07-06 00:17:39,0
1,114.136101,22.564199,2016-07-06 00:17:45,0
2,114.022102,22.641567000000002,2016-07-06 00:17:44,1
4,114.14050300000001,22.554867,2016-07-06 00:17:45,0
0,114.09141499999998,22.5403,2016-07-06 00:17:49,0
3,114.06353,22.53775,2016-07-06 00:17:56,1
1,114.136101,22.564167,2016-07-06 00:17:58,0
0,114.09141499999998,22.5403,2016-07-06 00:17:59,0
4,114.14050300000001,22.554867,2016-07-06 00:18:00,0
0,114.091301,22.540318,2016-07-06 00:18:09,0
1,114.13586399999998,22.564383,2016-07-06 00:18:11,0
4,114.14050300000001,22.554867,2016-07-06 00:18:15,0
3,114.063347,22.538401,2016-07-06 00:18:16,1
0,114.091301,22.540318,2016-07-06 00:18:19,0
2,114.01813500000002,22.642532,2016-07-06 00:18:17,1
2,114.017967,22.642567,2016-07-06 00:18:19,1
4,114.14050300000001,22.554867,2016-07-06 00:18:30,0
1,114.135101,22.565018,2016-07-06 00:18:24,0
2,114.01768500000001,22.642616,2016-07-06 00:18:26,1
0,114.09127,22.540233999999998,2016-07-06 00:18:29,0
3,114.06298100000001,22.540733,2016-07-06 00:18:36,1
1,114.134918,22.565166,2016-07-06 00:18:37,0
3,114.06298100000001,22.540733,2016-07-06 00:18:37,0
2,114.017769,22.642567,2016-07-06 00:18:39,1
4,114.14050300000001,22.554867,2016-07-06 00:18:45,0
2,114.01768500000001,22.642584,2016-07-06 00:18:47,1
1,114.135002,22.565067000000003,2016-07-06 00:18:50,0
0,114.09108,22.539034,2016-07-06 00:18:49,1
3,114.06298100000001,22.540733,2016-07-06 00:18:57,0
2,114.017715,22.642567,2016-07-06 00:19:00,1
4,114.14050300000001,22.554867,2016-07-06 00:19:00,0
1,114.135048,22.565018,2016-07-06 00:19:03,0
0,114.09095,22.538517000000002,2016-07-06 00:19:00,1
2,114.017799,22.6425,2016-07-06 00:19:12,0
0,114.090263,22.538134,2016-07-06 00:19:13,1
4,114.14050300000001,22.554867,2016-07-06 00:19:15,0
3,114.06295,22.542133,2016-07-06 00:19:17,0
0,114.0896,22.537968,2016-07-06 00:19:20,1
1,114.135048,22.564966000000002,2016-07-06 00:19:25,0
2,114.01775400000001,22.642418,2016-07-06 00:19:21,0
4,114.14050300000001,22.554867,2016-07-06 00:19:30,0
0,114.08841699999999,22.537649,2016-07-06 00:19:30,1
2,114.017784,22.64245,2016-07-06 00:19:34,0
3,114.063004,22.545233,2016-07-06 00:19:37,0
1,114.135582,22.56455,2016-07-06 00:19:37,0
0,114.086983,22.5375,2016-07-06 00:19:40,1
4,114.14081599999999,22.555099,2016-07-06 00:19:45,0
4,114.14091499999999,22.555183,2016-07-06 00:19:47,1
1,114.136398,22.563717,2016-07-06 00:19:51,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:19:57,0
2,114.017853,22.642517,2016-07-06 00:19:56,0
2,114.01786799999999,22.642532,2016-07-06 00:20:00,0
0,114.08373300000001,22.5375,2016-07-06 00:20:00,1
4,114.141167,22.555634,2016-07-06 00:20:02,1
1,114.137199,22.5632,2016-07-06 00:20:03,0
0,114.082397,22.537567000000003,2016-07-06 00:20:10,1
2,114.01786799999999,22.64255,2016-07-06 00:20:12,0
1,114.137619,22.562599,2016-07-06 00:20:17,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:20:17,0
4,114.141281,22.556048999999998,2016-07-06 00:20:17,1
0,114.08191699999999,22.538282000000002,2016-07-06 00:20:20,1
2,114.01786799999999,22.642532,2016-07-06 00:20:21,0
1,114.13715400000001,22.561832,2016-07-06 00:20:30,0
4,114.140419,22.557033999999998,2016-07-06 00:20:32,1
2,114.01783,22.6425,2016-07-06 00:20:34,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:20:37,0
0,114.08176399999999,22.539734,2016-07-06 00:20:40,1
1,114.136803,22.561283,2016-07-06 00:20:43,0
2,114.01783,22.642517,2016-07-06 00:20:42,0
4,114.14035,22.558283,2016-07-06 00:20:47,1
0,114.081749,22.540417,2016-07-06 00:20:50,1
1,114.136353,22.560617,2016-07-06 00:20:56,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:20:57,0
0,114.08173400000001,22.540434,2016-07-06 00:21:00,1
4,114.140701,22.559883,2016-07-06 00:21:02,1
2,114.01786799999999,22.642517,2016-07-06 00:21:04,0
1,114.135948,22.559967,2016-07-06 00:21:09,0
0,114.08165,22.540449,2016-07-06 00:21:10,1
3,114.06296499999999,22.546017000000003,2016-07-06 00:21:17,0
2,114.018051,22.6425,2016-07-06 00:21:17,0
4,114.141029,22.561884,2016-07-06 00:21:17,1
0,114.08165,22.540449,2016-07-06 00:21:20,1
1,114.135185,22.558933,2016-07-06 00:21:22,0
2,114.01826499999999,22.64245,2016-07-06 00:21:21,0
0,114.08159599999999,22.540716,2016-07-06 00:21:30,1
4,114.139954,22.56365,2016-07-06 00:21:32,1
2,114.019348,22.642183,2016-07-06 00:21:34,0
1,114.13508600000002,22.558832000000002,2016-07-06 00:21:35,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:21:37,0
0,114.08101699999999,22.540667000000003,2016-07-06 00:21:40,1
1,114.135071,22.558817,2016-07-06 00:21:48,0
4,114.139435,22.564182000000002,2016-07-06 00:21:47,1
2,114.020821,22.641768,2016-07-06 00:21:47,0
0,114.08063500000002,22.540632000000002,2016-07-06 00:21:50,1
2,114.021629,22.641533,2016-07-06 00:21:55,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:21:57,0
1,114.13476599999998,22.55835,2016-07-06 00:22:01,0
0,114.080147,22.540483,2016-07-06 00:22:00,1
2,114.021851,22.640467,2016-07-06 00:22:15,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:22:17,0
4,114.139435,22.564182000000002,2016-07-06 00:22:17,1
2,114.02179699999999,22.640333,2016-07-06 00:22:17,0
0,114.078865,22.540449,2016-07-06 00:22:20,1
1,114.13386499999999,22.557083,2016-07-06 00:22:23,0
1,114.13346899999999,22.556566,2016-07-06 00:22:30,0
2,114.02161399999999,22.639816,2016-07-06 00:22:29,0
0,114.078201,22.540251,2016-07-06 00:22:30,1
4,114.139168,22.564484,2016-07-06 00:22:32,1
3,114.06296499999999,22.546017000000003,2016-07-06 00:22:37,0
0,114.078148,22.540233999999998,2016-07-06 00:22:40,1
2,114.02141599999999,22.639217000000002,2016-07-06 00:22:41,0
4,114.13806899999999,22.565718,2016-07-06 00:22:47,1
0,114.078148,22.540233999999998,2016-07-06 00:22:50,1
2,114.021103,22.638282999999998,2016-07-06 00:22:55,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:22:57,0
0,114.078148,22.540233999999998,2016-07-06 00:23:00,1
4,114.13683300000001,22.566982,2016-07-06 00:23:02,1
1,114.132248,22.554783,2016-07-06 00:22:50,0
1,114.13208,22.554667000000002,2016-07-06 00:22:52,0
1,114.131615,22.554533,2016-07-06 00:22:59,0
1,114.130898,22.554466,2016-07-06 00:23:07,0
2,114.02096599999999,22.637732999999997,2016-07-06 00:23:07,0
0,114.078148,22.540233999999998,2016-07-06 00:23:10,1
3,114.06296499999999,22.546017000000003,2016-07-06 00:23:17,0
4,114.137352,22.567818,2016-07-06 00:23:17,1
1,114.13006599999999,22.55505,2016-07-06 00:23:20,0
0,114.077698,22.54015,2016-07-06 00:23:20,1
2,114.02093500000001,22.637698999999998,2016-07-06 00:23:21,0
0,114.07646899999999,22.540016,2016-07-06 00:23:30,1
1,114.12923400000001,22.55575,2016-07-06 00:23:33,0
4,114.13803100000001,22.569067,2016-07-06 00:23:32,1
2,114.02095,22.637698999999998,2016-07-06 00:23:33,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:23:37,0
0,114.07510400000001,22.539932,2016-07-06 00:23:40,1
1,114.12818100000001,22.55645,2016-07-06 00:23:46,0
2,114.02093500000001,22.637667,2016-07-06 00:23:47,0
4,114.13798500000001,22.570118,2016-07-06 00:23:47,1
0,114.074532,22.539667,2016-07-06 00:23:50,1
3,114.06296499999999,22.546017000000003,2016-07-06 00:23:57,0
1,114.12753300000001,22.555599,2016-07-06 00:23:59,0
2,114.02093500000001,22.637667,2016-07-06 00:23:59,0
0,114.07448600000001,22.53965,2016-07-06 00:24:00,1
4,114.137703,22.571251,2016-07-06 00:24:02,1
1,114.127151,22.554983,2016-07-06 00:24:07,0
0,114.074867,22.539984,2016-07-06 00:24:10,1
2,114.02091999999999,22.637667,2016-07-06 00:24:13,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:24:17,0
4,114.137947,22.572599,2016-07-06 00:24:17,1
0,114.07508100000001,22.540067999999998,2016-07-06 00:24:20,0
1,114.12640400000001,22.553717000000002,2016-07-06 00:24:20,0
2,114.02085100000001,22.637449,2016-07-06 00:24:25,0
1,114.126099,22.553167000000002,2016-07-06 00:24:28,0
0,114.07508100000001,22.540067999999998,2016-07-06 00:24:30,0
4,114.138397,22.573833,2016-07-06 00:24:32,1
3,114.06296499999999,22.546017000000003,2016-07-06 00:24:37,0
2,114.02048500000001,22.636316,2016-07-06 00:24:39,0
1,114.125748,22.552601,2016-07-06 00:24:41,0
0,114.07508100000001,22.540067999999998,2016-07-06 00:24:40,0
4,114.13878600000001,22.574917000000003,2016-07-06 00:24:47,1
0,114.07508100000001,22.540067999999998,2016-07-06 00:24:50,0
2,114.020149,22.635348999999998,2016-07-06 00:24:51,0
1,114.125717,22.551268,2016-07-06 00:24:54,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:24:57,0
2,114.01983600000001,22.634732999999997,2016-07-06 00:25:00,0
0,114.07508100000001,22.540067999999998,2016-07-06 00:25:00,0
4,114.13913000000001,22.575518,2016-07-06 00:25:02,1
1,114.125832,22.550234,2016-07-06 00:25:07,0
2,114.01936299999998,22.6339,2016-07-06 00:25:13,0
1,114.125832,22.549566,2016-07-06 00:25:15,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:25:17,0
4,114.13958000000001,22.576632999999998,2016-07-06 00:25:17,1
0,114.07508100000001,22.540067999999998,2016-07-06 00:25:20,0
2,114.01936299999998,22.633867000000002,2016-07-06 00:25:26,0
0,114.07537099999999,22.539984,2016-07-06 00:25:30,0
4,114.139969,22.577784,2016-07-06 00:25:32,1
3,114.06296499999999,22.546017000000003,2016-07-06 00:25:37,0
2,114.01936299999998,22.633867000000002,2016-07-06 00:25:39,0
0,114.07537099999999,22.539984,2016-07-06 00:25:40,0
4,114.14056399999998,22.579432999999998,2016-07-06 00:25:47,1
0,114.07537099999999,22.539984,2016-07-06 00:25:50,0
2,114.01938600000001,22.633867000000002,2016-07-06 00:25:52,0
1,114.125847,22.548616,2016-07-06 00:25:28,0
1,114.125847,22.548067,2016-07-06 00:25:36,0
1,114.125847,22.548067,2016-07-06 00:25:37,0
1,114.125847,22.547632,2016-07-06 00:25:44,0
1,114.125847,22.547318,2016-07-06 00:25:53,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:25:57,0
0,114.07548500000001,22.539949,2016-07-06 00:26:00,0
1,114.12581599999999,22.546967000000002,2016-07-06 00:26:05,0
4,114.1409,22.580217,2016-07-06 00:26:03,1
2,114.01936299999998,22.633867000000002,2016-07-06 00:26:05,0
0,114.07581299999998,22.539984,2016-07-06 00:26:10,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:26:17,0
1,114.125786,22.5469,2016-07-06 00:26:18,0
4,114.1409,22.580217,2016-07-06 00:26:18,1
2,114.019348,22.633867000000002,2016-07-06 00:26:18,0
1,114.125786,22.546833,2016-07-06 00:26:26,0
3,114.06296499999999,22.546017000000003,2016-07-06 00:26:31,1
0,114.07703400000001,22.539984,2016-07-06 00:26:30,0
2,114.019348,22.633867000000002,2016-07-06 00:26:31,0
4,114.1409,22.580217,2016-07-06 00:26:33,1
1,114.125748,22.546734,2016-07-06 00:26:39,0
0,114.07773600000002,22.540182,2016-07-06 00:26:40,0
2,114.01918,22.633633,2016-07-06 00:26:43,0
4,114.1409,22.580217,2016-07-06 00:26:48,1
0,114.07856799999999,22.540283,2016-07-06 00:26:50,0
3,114.06289699999999,22.547167,2016-07-06 00:26:51,1
1,114.125748,22.546717,2016-07-06 00:27:01,0
4,114.1409,22.580217,2016-07-06 00:27:03,1
1,114.12573200000001,22.5467,2016-07-06 00:27:05,0
2,114.02038600000002,22.632267000000002,2016-07-06 00:27:05,0
2,114.02038600000002,22.632267000000002,2016-07-06 00:27:06,0
3,114.062752,22.54575,2016-07-06 00:27:11,1
0,114.080704,22.540417,2016-07-06 00:27:10,0
4,114.145348,22.591618,2016-07-06 00:27:17,1
2,114.021301,22.631384,2016-07-06 00:27:18,0
0,114.081352,22.540567000000003,2016-07-06 00:27:20,0
0,114.08166499999999,22.540533,2016-07-06 00:27:30,0
2,114.021767,22.630751,2016-07-06 00:27:31,0
3,114.062386,22.543367,2016-07-06 00:27:31,1
1,114.125771,22.546717,2016-07-06 00:27:39,0
1,114.125771,22.546717,2016-07-06 00:27:40,0
0,114.081703,22.539766,2016-07-06 00:27:40,0
2,114.021782,22.630733,2016-07-06 00:27:44,0
1,114.125771,22.5467,2016-07-06 00:27:46,0
4,114.146286,22.593532999999997,2016-07-06 00:27:32,1
0,114.08159599999999,22.53895,2016-07-06 00:27:50,0
4,114.1474,22.595751,2016-07-06 00:27:47,1
3,114.059669,22.543182,2016-07-06 00:27:51,1
0,114.081566,22.538151,2016-07-06 00:28:00,0
4,114.14773600000001,22.596382000000002,2016-07-06 00:28:03,1
2,114.021782,22.630699,2016-07-06 00:28:01,0
2,114.021767,22.630684,2016-07-06 00:28:05,0
3,114.05653400000001,22.542932999999998,2016-07-06 00:28:11,1
0,114.081299,22.537416,2016-07-06 00:28:09,0
1,114.12588500000001,22.546368,2016-07-06 00:28:13,1
2,114.021767,22.630699,2016-07-06 00:28:13,0
4,114.14962,22.600182999999998,2016-07-06 00:28:17,1
0,114.08041399999999,22.536934,2016-07-06 00:28:19,0
2,114.02195,22.630432,2016-07-06 00:28:26,0
0,114.07972,22.536167000000003,2016-07-06 00:28:29,0
3,114.052582,22.542784,2016-07-06 00:28:31,1
1,114.125984,22.54545,2016-07-06 00:28:30,1
4,114.15043600000001,22.601748999999998,2016-07-06 00:28:33,1
1,114.125969,22.545433,2016-07-06 00:28:34,1
0,114.079132,22.535316,2016-07-06 00:28:40,0
4,114.15043600000001,22.601748999999998,2016-07-06 00:28:48,1
3,114.04873700000002,22.542548999999998,2016-07-06 00:28:51,1
0,114.07861299999999,22.5345,2016-07-06 00:28:50,0
1,114.12591599999999,22.545417999999998,2016-07-06 00:28:55,1
2,114.022636,22.62925,2016-07-06 00:28:39,0
2,114.023048,22.628384,2016-07-06 00:28:47,0
2,114.023048,22.628384,2016-07-06 00:28:48,0
2,114.02317,22.628151000000003,2016-07-06 00:28:55,0
0,114.07811699999999,22.533501,2016-07-06 00:29:00,0
4,114.15043600000001,22.601748999999998,2016-07-06 00:29:03,1
2,114.02317,22.628201,2016-07-06 00:29:03,0
3,114.047531,22.542548999999998,2016-07-06 00:29:11,1
1,114.12591599999999,22.545366,2016-07-06 00:29:08,1
4,114.15043600000001,22.601748999999998,2016-07-06 00:29:17,1
0,114.07751499999999,22.532383,2016-07-06 00:29:10,0
2,114.02318600000001,22.628151000000003,2016-07-06 00:29:16,0
1,114.1259,22.545282,2016-07-06 00:29:21,1
0,114.07628600000001,22.531918,2016-07-06 00:29:20,0
2,114.02328500000002,22.627951,2016-07-06 00:29:29,0
3,114.044853,22.542467000000002,2016-07-06 00:29:31,1
0,114.07505,22.53195,2016-07-06 00:29:30,0
4,114.15493000000001,22.611767,2016-07-06 00:29:32,1
1,114.125969,22.545116,2016-07-06 00:29:34,1
0,114.074165,22.531982,2016-07-06 00:29:40,0
2,114.02366599999999,22.627032999999997,2016-07-06 00:29:42,0
1,114.125999,22.546118,2016-07-06 00:29:47,1
4,114.155052,22.614233,2016-07-06 00:29:47,1
3,114.04113000000001,22.5424,2016-07-06 00:29:51,1
2,114.02396399999999,22.626284,2016-07-06 00:29:50,0
0,114.07383,22.532,2016-07-06 00:29:50,0
2,114.023979,22.62615,2016-07-06 00:29:51,0
1,114.125999,22.547483,2016-07-06 00:30:00,1
0,114.07383,22.532,2016-07-06 00:30:00,0
4,114.15588400000001,22.616782999999998,2016-07-06 00:30:02,1
2,114.02396399999999,22.625868,2016-07-06 00:30:03,0
0,114.07383,22.532,2016-07-06 00:30:10,0
3,114.039551,22.542282,2016-07-06 00:30:11,1
